iteration,elapsed_time,training_rmse,test_rmse1,8210,1.085303,1.121731
2,16303,1.085302,1.121731
3,24315,1.085299,1.121731
4,32451,1.085241,1.121731
5,40376,0.967806,1.121731
6,48458,0.929016,1.121731
7,56368,0.920729,1.121731
8,64429,0.917118,1.121731
9,72518,0.915253,1.121731
10,80535,0.913636,1.121731
