iteration,elapsed_time,training_rmse,test_rmse1,4773,1.005841,1.125166
2,9157,0.929159,1.126740
3,13339,0.903841,1.126430
4,17402,0.890302,1.126493
5,21504,0.878117,1.126813
6,25585,0.866098,1.127195
7,29721,0.856100,1.127395
8,33765,0.847668,1.127586
9,37797,0.840929,1.127679
10,41945,0.834903,1.127701
